,num_bids,num_auct,num_device_type,num_time,num_ctry,num_ip,num_url,mean_diff,std_diff,min_diff,median_diff,max_diff,iqr_diff,num_concurrent_bids,num_first_bid,num_last_bid,num_firsthalf_bids,num_secondhalf_bids,percent_firsthalf_bids,percent_secondhalf_bids,max_bids_in_auct,max_bids_per_device,max_bids_per_device_per_auct,percent_concurrent_bids,bids_per_auct,bids_per_device,bids_per_url,device_per_auct,ip_per_ctry,percent_max_bids,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods,country1,country2,country3,country4,country5,country6,country7,country8,country9,country10,country11,country12,country13,country14,country15,country16,country17,country18,country19,country20,country21,country22,country23,country24,country25,country26,country27,country28,country29,country30,country31,country32,country33,country34,country35,country36,country37,country38,country39,country40,country41,country42,country43,country44,country45,country46,country47,num_device_change,outcome
142,17.0,7.0,5.0,17.0,3.0,7.0,4.0,4499157894736.8125,15922553058346.076,421052632.0,3657894736.5,64068157894737.0,510552631579.5,0.0,0.0,0.0,14.0,3.0,0.8235294117647058,0.1764705882352941,7.0,9.0,3.0,0.0,2.4285714285714284,3.4,4.25,0.7142857142857143,2.333333333333333,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-4.675394789004809,-4.780677378262778,11.98277256172645,0.0476819893633949,-0.4806595888867425,-0.2512232968564899,-0.7409978965037184,0.3016986387119194,0.2676811404831424,-0.0956570455913185,0.1223813071782007,-0.003174100455205,0.0002977520476149,0.4378109650670023,0.8224429442197211,0.0282668810343107,0.0309883904864878,0.0357924318353614,0.0183551763054367,-0.0014388561361759,0.0325981398990402,-0.0300795839135752,-0.0907932062466147,-0.0022917751323501,0.0522040893490701,0.0371566795077824,0.1527622794900368,-0.3314429927683891,-0.4781333604626147,-0.8979392065963028,1.409585339293666,-0.5749217586891822,-0.4101568491820899,0.3765606714788076,0.0559036016725891,0.0870747838890265,-0.0263404630349595,-0.1074218299771422,-0.0547779796574141,-0.0719102180168188,-0.1364154651727797,0.0267315921504799,0.0608015091008897,0.0113060075267475,-0.007224407206182,-0.0123148386998054,-0.0591784330132191,11.0,0.0
1526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,582592599920.8384,1100401385110.2637,578947369.0,124118421052.25,5146526315789.5,181381578947.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7783929707361389,0.0254994725878383,0.0171274281073806,0.0003507320665054,-0.0038623256377589,-0.0022700437146023,-0.008471657097892,0.0044581005910973,0.0049939115198386,-0.0023677947643196,0.005394175757424,0.0002693439469437,-2.1101843969655508e-05,-0.0040302178906099,0.0023417282063506,0.0003701012090428,0.0004974924761948,0.0008136899414819,0.0007790831953421,-0.0001642285503207,-0.0013891039524223,0.0004409129199612,0.0008550414377541,1.270170615149083e-05,-0.0002433612107969,-0.0001495010651377,-0.0004468580478929,0.0005766194389642,0.000375703523017,0.0001517465017415,7.279676610225585e-05,-0.0001408023967146,-0.0002543995599938,0.0004218910453508,8.186080686936541e-05,0.0001434295143186,-4.702501129080602e-05,-0.000215548485396,-0.0001183084870629,-0.0001707540817235,-0.0003848199814405,8.386269424100888e-05,0.0001936214419452,3.915482518708719e-05,-2.244364433734845e-05,-4.128065781456624e-05,-0.0002161758357465,0.0,0.0
1994,1810.0,447.0,424.0,1804.0,59.0,1181.0,902.0,42724418841.465454,1176700988227.6943,0.0,9157894737.0,50057105263158.0,16421052632.0,6.0,5.0,10.0,957.0,853.0,0.5287292817679557,0.4712707182320442,138.0,61.0,1.4523809523809523,0.0033149171270718,4.049217002237136,4.268867924528302,2.0066518847006654,0.9485458612975392,20.016949152542374,0.0337016574585635,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,66.96044447484557,-53.5339451547925,-96.99689716085648,-2.3968070499626344,-139.79592775400388,-55.90827639979388,9.876098973983195,-31.13121860523822,98.5832224835721,-6.049478893462018,-11.000755960856315,-23.45546120827914,-14.944444003291109,-5.498934659346952,9.290948869436615,-4.759522229091618,-7.94411835570889,-18.09659625231269,-26.339993066572667,21.12185461013016,82.98786695441378,84.84588052380354,67.63755734150116,-8.785573210699607,-9.00432749573777,7.327365039921423,-13.516147572038902,1.0058750317043543,-0.7458136148104708,-7.620809818586082,4.82575441938338,6.508133351619802,-7.148289823719098,-9.620378099673728,13.74290413444113,5.94379039513426,21.009996527341524,-13.78786657629338,-13.02842945687631,-9.225537950995816,-8.779624393397949,-5.231454300151931,11.962912555242228,0.8108185972370655,0.0619124191650039,4.392999253488295,0.8147060105760607,191.0,0.0
864,4.0,1.0,2.0,4.0,2.0,4.0,4.0,24909561403508.668,35881375824809.85,4162000000000.0,4224894736842.0,66341789473684.0,31089894736842.0,0.0,0.0,0.0,1.0,3.0,0.25,0.75,4.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.8192425820207867,-0.25347418312417,-0.2489206194133292,-0.0077089466395946,0.0891959998993918,0.0563281269822536,0.2473380192838119,-0.1573855700956372,-0.2068117667144918,0.1144672895678125,-0.315354368820846,-0.02048668505412,0.001629070475115,0.4058445947279998,-0.3297614510901061,-0.0797544552892823,-0.1177176676609035,-0.2245904804522702,-0.2689145694816416,0.0691492134119919,1.033530469306756,-1.796945344191505,2.034548065923916,0.0088894672949804,-0.1516388063355672,-0.0807155323710099,-0.1905634059739107,0.1915058748182068,0.1002064804053416,0.03561950257709,0.0159244013532004,-0.030581474387758,-0.0487796188559643,0.070045759022145,0.0144398074572621,0.0210650684631934,-0.0055829193591112,-0.0266555252331251,-0.0165367561484758,-0.0196245892376616,-0.0323532922515025,0.0042644947170173,0.0150063711320965,-0.0057932128289249,-0.0012960275835385,0.0046714981948267,0.0001067131948237,2.0,0.0
421,1135.0,243.0,315.0,1132.0,82.0,589.0,500.0,68031328320.80159,1486592167863.8435,0.0,14552631579.0,50076421052631.0,28105263158.0,3.0,3.0,5.0,552.0,583.0,0.4863436123348018,0.5136563876651983,55.0,82.0,1.7083333333333333,0.0026431718061674,4.670781893004115,3.6031746031746033,2.27,1.2962962962962965,7.182926829268292,0.0722466960352423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,0.0,-223.87932009261587,76.97458279358715,-58.75501268461915,-47.29513894771264,15.84003346846528,-17.309276931333876,60.20536299735336,-135.32761401200077,117.30506496500114,4.255559406498652,20.70556163840299,-5.8836459087157165,-4.7713578387262485,27.753334902498924,9.183188851135707,-10.4818109219908,3.6111556292677935,-10.699769392837162,1.6199797395912687,2.542665480056582,22.075338930114988,-10.579100037051266,0.401714632644008,-0.2283361429691473,5.1894385240844985,6.929585675656106,10.986649357129348,-26.60098997842535,-19.389029884159235,-3.177631573161189,-6.33594470223799,63.118881140450334,-27.172923673585053,13.973129533356932,-1.3301456786840609,0.4416167062017141,10.216320893621484,-7.288656647531939,-1.9767138686861103,-0.4391510730142308,10.935671431282657,9.21908178824622,4.028963296977123,-0.9681970333086596,2.7936212908132547,10.343363034466224,1.3079099062610668,89.0,0.0
636,77.0,35.0,10.0,77.0,25.0,47.0,2.0,178157894736.8421,221079974582.9345,5789473684.0,94605263158.0,1244789473684.0,183052631579.5,0.0,0.0,1.0,42.0,35.0,0.5454545454545454,0.4545454545454545,10.0,25.0,1.4705882352941178,0.0,2.2,7.7,38.5,0.2857142857142857,1.88,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,-16.986615134022195,-4.371989559542024,-7.201554576479693,4.292906758765534,-1.1654774631709384,-4.377735445567748,0.4922821236188716,-1.3358090139356549,1.9934851283201211,0.2209304061511479,-2.02122332321005,-0.9777297798484664,-1.3827528502138238,2.130702859590157,-2.2298611466276013,0.3810755461905664,-0.3886350570286648,-0.9842253286823482,-1.1729043423321326,0.2836967815060836,3.1269390673200737,-1.7671258161261418,-2.1955533619405934,1.4003632635689294,-0.1191614972323477,0.3057374723434198,1.6981235264151424,-3.575170376645306,-2.455700343711843,-2.817368163046686,-0.045861631055215,7.919296217468482,-3.1223680078824323,-1.308024105401719,3.1977802381376037,1.787135659597522,0.4259426634342068,-0.4218594177750346,1.4343064733472253,-0.0254577813216788,0.2578172226176048,-1.3566875774475406,-0.51737125329137,3.902660514104001,-1.0785887769816485,-0.7381706380384692,-0.7600252775418677,21.0,0.0
1718,68.0,39.0,36.0,68.0,18.0,64.0,50.0,198194029850.74628,195063536949.98383,473684211.0,139000000000.0,1003368421053.0,217763157895.5,0.0,0.0,0.0,24.0,44.0,0.3529411764705882,0.6470588235294118,14.0,13.0,2.1666666666666665,0.0,1.7435897435897436,1.8888888888888888,1.36,0.9230769230769232,3.555555555555556,0.1911764705882352,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.26931796743051,-1.4182776720560224,-5.395713384060689,-7.602560370326141,-4.401805853978606,0.8101741187641531,0.8093307651223505,0.0711493850888055,-0.3859136816547703,0.7704015161325944,-3.0353426359450664,-1.0331330710710196,-1.3783290582508565,3.2717085457752453,-3.309425660558158,-0.998864241962084,-1.8909019692247788,-1.890225120306348,-3.361382977315173,-0.7301391881254153,8.817883680111281,-16.242310278953667,17.890339068333923,-0.6204729819255228,-1.7679700114721857,-0.7731513199918035,-1.5302959313747824,1.0704662894578074,-0.0191506623129031,-0.6985230833479299,-1.606792087258686,1.1978143037403914,-2.027650918722657,1.3795182762653024,0.081826652659585,-0.2657448399186951,-0.7213055199047133,-0.5115500173984383,-0.0884961403387583,1.3337886616075472,-1.3513953167784978,0.2051173052292394,0.341123522246565,0.0681862499564121,-0.044334133610415,-0.0361343488252318,0.9996210063462652,7.0,0.0
799,6.0,5.0,1.0,6.0,1.0,1.0,6.0,16000000000.0,14446769232.977997,368421052.0,22894736842.0,31315789473.0,23947368421.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,6.0,1.2,0.0,1.2,6.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.424071227423254,-0.6103670839476464,-0.7476277382140046,-0.0385626930473349,0.4953209974997873,0.3768977525759069,3.45762972474576,4.279877531347961,1.4280424822210256,-0.4286087374439461,0.708745824651852,0.0272186391442859,-0.0021095549103187,-0.3434252890827438,0.1758129350640229,0.0252493543898182,0.0334376079965528,0.0535529807743611,0.0500355972975529,-0.0103700913745561,-0.0849949293252958,0.0261480634874874,0.0498396921457672,0.0007195763546866,-0.0137883173765147,-0.008423369751501,-0.0249186035204416,0.0317410209334452,0.0204197124173725,0.0081743795128865,0.00390446410841,-0.0075384885136643,-0.0135288344832882,0.0222272592132933,0.0042957634180729,0.0074793172256329,-0.0024445615013484,-0.0111592659654896,-0.0061075539158313,-0.0087710682983791,-0.0195388419925948,0.0042159179651488,0.0097416349992662,0.0019521700931808,-0.0011340631011762,-0.0020702608398725,-0.0107424004704793,5.0,0.0
1599,30062.0,787.0,403.0,27969.0,125.0,20492.0,295.0,453801831.01380527,565774761.8501066,0.0,263157895.0,14052631578.0,473684211.0,2093.0,50.0,52.0,14244.0,15818.0,0.4738207704078238,0.5261792295921762,2831.0,4047.0,12.189759036144578,0.0696227795888497,38.19822109275731,74.59553349875931,101.90508474576272,0.5120711562897078,163.936,0.134621781651254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,-3098.1247641892905,-834.2832555250549,-1845.0900861552072,1950.883953056716,-790.6665728218657,-87.81632016218852,1603.902838372887,-255.8346154448898,-520.7404025155382,571.5405268392268,-2518.601002902725,2516.517922619389,1435.1065391022555,-1644.8980476536487,102.50014305036729,131.71882227186168,-54.24384454421862,-144.23440765037122,-327.9228592410906,-90.95464781081655,543.806026462358,-222.21376833052108,-607.7705510906186,363.4943082695392,-483.6192327393705,120.03724000579882,145.67265637210167,27.633003103829537,-200.63266054950827,-359.09680997267174,393.917631157003,39.39985079078191,138.45701948645308,-812.3913694976118,-494.4110404846047,374.18679233430447,121.75571783063212,-449.8074839453066,127.12965842353306,-344.29165966019747,-195.37658995997276,-160.15254945959717,104.38004662715989,336.6272847261216,-105.48832348796864,-31.88191643336169,-36.435294573790685,1543.0,0.0
615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,582592599920.8384,1100401385110.2637,578947369.0,124118421052.25,5146526315789.5,181381578947.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2895438152798749,-0.3274195117949209,0.8698964378719717,0.003849044608554,-0.0394794277854863,-0.0212137317399708,-0.0675120523819539,0.0310582717333868,0.0319637157530693,-0.0142021896394721,0.0303880274072838,0.0014226565559831,-0.0001111259466985,-0.020268864573667,0.0113110939720606,0.0017298489826762,0.0023129436399294,0.0037545184736178,0.0035628185206697,-0.0007463343297236,-0.0062385033081183,0.0019565643247361,0.0037689153908752,5.5352511289615146e-05,-0.0010607567048899,-0.000650192539013,-0.0019354000085266,0.0024844265029675,0.0016103997305587,0.000648079522141,0.00031033735975,-0.0005998350892917,-0.0010807538769882,0.0017853608281375,0.000345878323574,0.0006043761854496,-0.0001978919991345,-0.000905544592575,-0.0004964436905726,-0.0007150019216983,-0.0016034226336074,0.0003479308069147,0.0008036340830241,0.000161872456611,-9.333478061419812e-05,-0.0001711062616787,-0.0008925042288972,0.0,1.0
294,101.0,47.0,50.0,101.0,26.0,85.0,28.0,771483684210.53,5020611941088.524,526315790.0,143894736842.0,50325736842105.0,336171052631.0,0.0,1.0,1.0,51.0,50.0,0.504950495049505,0.495049504950495,11.0,11.0,1.375,0.0,2.148936170212766,2.02,3.607142857142857,1.0638297872340423,3.269230769230769,0.1089108910891089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,-16.535156680002032,7.299905152418814,-6.470554493937458,-2.776321416993744,14.565191138251391,-16.07672636784649,-4.7808208929293725,-2.543689235958113,3.9461420445447897,3.2077533254819723,3.460644487617841,-1.6213349166811706,-2.7916572214550843,-1.2565131407637369,0.7358430675171908,-1.0203913903786497,1.3448405622886077,0.3955678522064066,-0.1633051355415401,0.706414204098958,-0.3247743002728079,-0.0624341772162886,-0.2693598795113425,-0.0066049252155045,0.1553539340857133,0.1085016318492623,0.4000700682140818,-0.7133180146894723,-0.7298114303786744,-0.7486395270426436,0.5058125151034348,0.6698739986457122,-0.2853335520461362,-0.2210996544342668,-0.0931713725956979,-0.2046417203818316,0.0735751161440953,0.4438734013415548,0.3031400067236626,0.5718063049770249,3.0312122814925733,0.5799848284342732,1.532368217854143,-0.0350921394829786,0.1624018832556232,1.6688074429597295,-0.6899911375101,7.0,0.0
939,650.0,188.0,107.0,650.0,44.0,266.0,465.0,10013624199.172571,13974129700.16264,52631579.0,5473684210.0,143421052632.0,10526315789.0,0.0,2.0,0.0,574.0,76.0,0.8830769230769231,0.1169230769230769,51.0,46.0,2.555555555555556,0.0,3.4574468085106385,6.074766355140187,1.3978494623655917,0.5691489361702128,6.045454545454546,0.0707692307692307,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,-108.86486164141532,-36.42831045882837,-47.42663925018277,-2.9286905875390983,-19.461559021943916,-0.0892915215786711,23.914646091022675,-33.497786769953656,20.924447933203293,8.768048073543401,-63.85888726505928,34.20087732643867,30.229295825177147,-53.64265645995656,29.7383026674965,5.976578322163162,3.3553853143623464,3.4972685534090178,1.952609194892424,-0.2213231772965691,1.9624537876420567,-3.0078840601721946,-2.1894874699803824,1.2959249343547814,3.1420000213207944,11.444700854835544,-4.322719860576727,-2.553076602950549,-6.640461204770394,-3.7860598076197554,-1.7141309654197263,25.376382158149923,-12.729836702292758,4.413645118797744,0.4296671169509942,3.0673092050947064,4.892546728737019,-5.202440001245084,-3.7371088208938064,-3.255139564258525,-3.563097072994554,-1.6955806774552824,3.342060373136459,0.3335351608570361,-0.4723420145371463,-0.6628499980601534,-1.419351007471318,129.0,1.0
1497,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3270666666666.6665,268431456626.2661,2962473684211.0,3396157894737.0,3453368421052.0,245447368420.5,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,4.0,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0459660730100384,0.5507247893364259,-0.3505441117092122,1.4672700370602836,-0.9834200404462434,-0.2517498793614666,-0.4272739690219574,0.1383626844755494,0.1148884747164168,-0.0420787353143622,0.0697552211553845,0.0020409996371562,-0.0001567763595361,-0.0103912474865342,-0.0069100370562561,-0.0035182201850667,-0.0053669923954119,-0.0105591684889356,-0.0123088108490024,0.0029851471339914,0.0325162318882595,-0.0133576307837088,-0.0305574666044164,-0.0005102615894238,0.0115320465471635,0.0074899469130793,0.0248766052958955,-0.0377723517907531,-0.0288494126377723,-0.0134763990439161,-0.0066368738179935,0.0139088619581064,0.0283064792992376,-0.0557790067875364,-0.0139927255114107,-0.0238424735430291,0.0089946588955894,0.0478298612850063,0.0297600561268187,0.0549381341733708,0.1997477053946769,-0.0672145716289216,-0.3143635159083919,-0.2118221819678801,0.7678113750141912,-0.3707191620428136,-0.1954137724216189,1.0,0.0
1915,2.0,1.0,1.0,2.0,1.0,2.0,1.0,9119052631579.0,0.0,9119052631579.0,9119052631579.0,9119052631579.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.399133344814741,-0.1180271291726225,-0.1132518368384622,-0.00338310618583,0.0388881541793159,0.0243541981890845,0.1046481224840744,-0.0646511377223976,-0.0825135262080365,0.0442203053819981,-0.1162789669031927,-0.0068817094790792,0.0005562768217829,0.1250179337762627,-0.0874009275731943,-0.0167863798890541,-0.0228540950736325,-0.0389143500410231,-0.0416180207923552,0.0093523389061258,0.0855138993900126,-0.0330047839626957,-0.0599454666644052,-0.0008851680572215,0.0226175650877659,0.0121291046270758,0.0410721981749524,-0.0646909670077087,-0.0424255540088083,-0.0166641117185801,-0.0102972057363988,0.0236247677568157,0.0269418197680736,-0.0746346973164855,-0.004576183732365,-0.0064010342114758,-0.0112384591291945,0.0504992340334351,0.0182734547229726,0.0027574210226817,0.0766872075930667,-0.0285875629422333,-0.016572733100598,-0.0083655173910336,-0.011926645926947,-0.0621102186951571,-0.0101886083545656,1.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582592599920.8384,1100401385110.2637,578947369.0,124118421052.25,5146526315789.5,181381578947.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,31.0,13.0,13.0,31.0,4.0,27.0,23.0,396222807017.5333,727401740799.0747,1631578947.0,136210526315.5,3071315789473.0,201578947369.0,0.0,0.0,0.0,14.0,17.0,0.4516129032258064,0.5483870967741935,12.0,10.0,3.333333333333333,0.0,2.3846153846153846,2.3846153846153846,1.3478260869565215,1.0,6.75,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,-7.457076691768937,-2.294094613737287,-4.09028376682466,-0.4627360210369943,10.238673736437653,-8.416917899900174,-5.320688234572269,0.9268655327391832,0.1327402566010379,0.3727269398685395,-3.042515197022709,-5.055417075458062,-8.361051686408105,-5.055796047301556,1.7005027054869175,0.2049806675535357,0.2657363790599311,0.4138406414203954,0.3753100623456706,-0.0763131251699507,-0.6054655938157423,0.1809782810931718,0.3399109200015621,0.0048037715458379,-0.0919637612724351,-0.0559514482402691,-0.1642846646525509,0.2073747361493,0.1322814733553365,0.052648676769582,0.025082033972035,-0.0483623121801436,-0.0864342163049501,0.1412140735978144,0.0272165915165222,0.0472313055875918,-0.0154104652933371,-0.0701748160585241,-0.0383418191137884,-0.0549129280505001,-0.121579916802599,0.0261047312973494,0.0603275050357664,0.0120366633155173,-0.0070345866523177,-0.0127974162806391,-0.0661048872714251,3.0,0.0
1813,7.0,5.0,6.0,7.0,5.0,6.0,7.0,10676263157894.834,19773200000011.477,49736842105.0,2579236842105.0,50752631578948.0,4592960526315.5,0.0,0.0,0.0,4.0,3.0,0.5714285714285714,0.4285714285714285,3.0,2.0,1.0,0.0,1.4,1.1666666666666667,1.0,1.2,1.2,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7936587997840483,0.1493782411595932,0.4312632155176438,-0.0698481645985876,1.6934449562521756,-1.9279701777198877,-1.11652437491121,0.3259918500054009,0.2749271973165147,-0.1065304706631511,0.199344882871098,0.0079525252981983,-0.0006143396327756,-0.0962892654059898,0.0440442129915639,0.005161797707499,0.0064866050321995,0.0095482924967641,0.0078076161975774,-0.0014387080631331,-0.0084683431712483,0.0012791308208752,0.0008806823665027,-5.619662152758841e-05,0.0007065184679422,0.0005735409152727,0.0024653127639609,-0.0044987043101724,-0.0039511759557825,-0.0018734837472878,-0.0010443896829774,0.0019123265142326,0.003952654190919,-0.0078381495689219,-0.001399541839538,-0.0031208715218807,0.0010873754847053,0.0051175433905093,0.0028062907446515,0.004540992418675,0.0128337262632363,-0.0036407110153795,-0.00741579390639,-0.0019842103862813,0.0006953075663349,0.0016662219913173,0.0102405404974376,1.0,0.0
1946,38.0,17.0,25.0,38.0,14.0,34.0,17.0,2087756756756.7568,8334476445608.349,473684210.0,472578947368.0,51040473684211.0,625105263159.0,0.0,0.0,0.0,26.0,12.0,0.6842105263157895,0.3157894736842105,20.0,4.0,2.0,0.0,2.235294117647059,1.52,2.235294117647059,1.4705882352941178,2.4285714285714284,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-2.3580527716275115,-5.966784863633945,11.796277263016425,-0.6608500134689204,-0.6769008770739603,-0.1299616386776578,0.5311320357188508,-1.92006984097893,1.3359031577779907,-0.897013226411834,0.124430715114491,0.8093339318284919,-0.0205893089118058,0.2502120356151928,-0.7509214202896336,-0.8446700101984725,-0.2509083032892233,-0.1232324156712423,-0.0335498634636819,-1.454441413068942,-1.1082809714223594,0.1460152594768104,0.1286584127106489,-0.0019720458294652,0.0664747003595532,0.0677400288640758,0.7393098078040492,0.4873996340629113,-0.0468978984644101,-0.2373700121983795,-0.6698947917547338,-0.503715532993755,-0.2546434267786164,0.1592842756936677,0.0045764901968471,-0.0070364559852344,0.009556154370063,0.11567485730525,0.1259097187972899,0.89280320519601,-0.1479677942542223,-0.0491763945196577,-0.4526861650517653,-0.3922277392829852,1.5179962806213456,-0.7734009661322986,-0.5352926927905552,4.0,0.0
131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,582592599920.8384,1100401385110.2637,578947369.0,124118421052.25,5146526315789.5,181381578947.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2373452045705423,-0.1017278473246077,-0.1246046230356674,-0.0064271155078891,0.0825534995832978,0.0628162920959845,0.5762716207909601,0.7133129218913269,0.2380070803701709,-0.071434789573991,0.118124304108642,0.0045364398573809,-0.0003515924850531,-0.0572375481804573,0.0293021558440038,0.0042082257316363,0.0055729346660921,0.0089254967957268,0.0083392662162588,-0.001728348562426,-0.0141658215542159,0.0043580105812479,0.0083066153576278,0.0001199293924477,-0.0022980528960857,-0.0014038949585835,-0.0041531005867402,0.0052901701555742,0.0034032854028954,0.001362396585481,0.0006507440180683,-0.0012564147522773,-0.0022548057472147,0.0037045432022155,0.0007159605696788,0.0012465528709388,-0.0004074269168914,-0.0018598776609149,-0.0010179256526385,-0.0014618447163965,-0.0032564736654324,0.0007026529941914,0.001623605833211,0.0003253616821968,-0.0001890105168627,-0.000345043473312,-0.0017904000784132,0.0,0.0
1378,4.0,4.0,2.0,4.0,3.0,4.0,1.0,3668192982456.0,2310977549951.6816,1222578947368.0,3966421052632.0,5815578947368.0,2296500000000.0,0.0,0.0,0.0,1.0,3.0,0.25,0.75,1.0,2.0,1.0,0.0,1.0,2.0,4.0,0.5,1.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.9356728121988528,-0.4083977122867183,-0.536795187296694,-0.0564774817700041,1.2433870219829013,-1.2113626621831248,-0.3466713281934844,-0.439911663161812,0.7841502377044113,-0.1610090534532462,0.2283015945124674,0.0071896751871591,-0.0005525721174367,-0.0666651056326008,0.0170990322457624,-0.0009950265749082,-0.0023191536951827,-0.0064566213882698,-0.0095580577567385,0.0026120373361298,0.0336764795007499,-0.0158110732190678,-0.0388251477175293,-0.0007573329882119,0.0165689788749979,0.0110271915619499,0.0392004397253593,-0.0653431621547994,-0.0562823227489988,-0.0294450613331832,-0.0153381015802426,0.0346469316072909,0.0821539525071367,-0.2305634826618767,-0.1109856373980524,-0.3773281987323826,0.7613786660943356,-0.3506321432813557,-0.1108600721429473,-0.1019106256374526,-0.1327858020171882,0.0212755252040255,0.0476383211591316,0.008585874256445,-0.0060933373817919,-0.0096542226574018,-0.0404510795452885,1.0,0.0
1192,1404.0,107.0,171.0,1400.0,52.0,1312.0,719.0,9718723037.101212,10387177573.516577,0.0,6578947369.0,108947368421.0,10789473684.0,4.0,11.0,10.0,692.0,712.0,0.4928774928774929,0.5071225071225072,119.0,703.0,9.76388888888889,0.0028490028490028,13.121495327102805,8.210526315789474,1.952712100139082,1.5981308411214954,25.23076923076923,0.5007122507122507,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,-324.1845095367977,-153.70625278977835,-219.9113205743378,-541.9727854020955,-453.7609371407452,-103.4218723282768,-130.97938174535196,15.161465262878712,86.79444330123698,-19.161593639058616,13.104161172256957,-24.566743340157338,-28.42274720961317,-29.17019132933251,4.7586760946064,-1.1884958688188323,-2.245284712571539,-6.564399445476304,-4.383377064358973,-1.774464073911607,11.68706243453623,-5.526364540514325,-17.732208551570366,-22.47262370999676,-11.63886256608142,1.4650896539456026,2.505242187588293,-13.937238576373735,-18.03444601432791,-23.49715475132956,-13.84710351626791,4.964030680155573,-20.776885009512743,8.20697837463854,2.9339192034775365,0.2291432593527869,-0.2045014434990698,4.857968957398368,2.588511471955609,28.723675938931475,-3.409341320335623,-3.186382749963822,-11.587032851459478,-18.45437487471856,11.266305083255116,-17.901743277517898,-10.736520003401605,425.0,0.0
